Precinct,Race,Candidate,Total Votes,Vote Percentage
2084,Mayor,Ron Nirenberg (i),516,50.49
2084,Mayor,Armando Dominguez,5,0.49
2084,Mayor,Michael Idrogo,3,0.29
2084,Mayor,Gary Allen,56,5.48
2084,Mayor,Michael Samaniego,78,7.63
2084,Mayor,Diana Flores Uriegas,17,1.66
2084,District 7,Sandragrace Martinez,102,10.31
2084,District 7,Jacob B. Chapa,135,13.65
2084,District 7,Dan Rossiter,388,39.23
2084,District 7,Marina Alderete Gavito,330,33.37
2084,District 7,"Andrew ""AJ"" Luck",34,3.44
2085,Mayor,Ray Adam Basaldua,4,1.79
2085,Mayor,Christopher T. Schuchardt,44,19.64
2085,Mayor,Christopher Longoria,9,4.02
2085,Mayor,Ron Nirenberg (i),132,58.93
2085,Mayor,Armando Dominguez,4,1.79
2085,Mayor,Michael Idrogo,2,0.89
2085,Mayor,Gary Allen,15,6.7
2085,Mayor,Michael Samaniego,6,2.68
2085,Mayor,Diana Flores Uriegas,8,3.57
2085,District 1,Jeremy Roberts,41,18.3
2085,District 1,Roberto Rios Ortega,17,7.59
2085,District 1,Sukh Kaur,48,21.43
2085,District 1,Ernest Salinas,62,27.68
2085,District 1,Lauro Bustamante,12,5.36
2085,District 1,Mario Bravo (i),43,19.2
2085,District 1,William T. Lamar-Boone,1,0.45
2086,Mayor,Ray Adam Basaldua,5,0.65
2086,Mayor,Christopher T. Schuchardt,143,18.57
2086,Mayor,Christopher Longoria,24,3.12
2086,Mayor,Ron Nirenberg (i),457,59.35
2086,Mayor,Armando Dominguez,2,0.26
2086,Mayor,Michael Idrogo,3,0.39
2086,Mayor,Gary Allen,60,7.79
2086,Mayor,Michael Samaniego,52,6.75
2086,Mayor,Diana Flores Uriegas,24,3.12
2086,District 7,Sandragrace Martinez,145,19.65
2086,District 7,Jacob B. Chapa,103,13.96
2086,District 7,Dan Rossiter,167,22.63
2086,District 7,Marina Alderete Gavito,277,37.53
2086,District 7,"Andrew ""AJ"" Luck",46,6.23
2087,Mayor,Ray Adam Basaldua,11,2.14
2087,Mayor,Christopher T. Schuchardt,115,22.42
2087,Mayor,Christopher Longoria,10,1.95
2087,Mayor,Ron Nirenberg (i),261,50.88
2087,Mayor,Armando Dominguez,4,0.78
2087,Mayor,Michael Idrogo,6,1.17
2087,Mayor,Gary Allen,38,7.41
2087,Mayor,Michael Samaniego,50,9.75
2087,Mayor,Diana Flores Uriegas,18,3.51
2087,District 6,Irina Rudolph,218,44.58
2087,District 6,Melissa Cabello Havrda (i),236,48.26
2087,District 6,Chris Baecker,35,7.16
2088,Mayor,Ray Adam Basaldua,16,2.25
2088,Mayor,Christopher T. Schuchardt,105,14.77
2088,Mayor,Christopher Longoria,26,3.66
2088,Mayor,Ron Nirenberg (i),435,61.18
2088,Mayor,Armando Dominguez,7,0.98
2088,Mayor,Michael Idrogo,5,0.7
2088,Mayor,Gary Allen,56,7.88
2088,Mayor,Michael Samaniego,34,4.78
2088,Mayor,Diana Flores Uriegas,27,3.8
2088,District 6,Irina Rudolph,246,36.12
2088,District 6,Melissa Cabello Havrda (i),386,56.68
2088,District 6,Chris Baecker,49,7.2
2089,Mayor,Ray Adam Basaldua,0,0
2089,Mayor,Christopher T. Schuchardt,1,3.45
2089,Mayor,Christopher Longoria,0,0
2089,Mayor,Ron Nirenberg (i),22,75.86
2089,Mayor,Armando Dominguez,1,3.45
2089,Mayor,Michael Idrogo,0,0
2089,Mayor,Gary Allen,0,0
2089,Mayor,Michael Samaniego,0,0
2089,Mayor,Diana Flores Uriegas,5,17.24
2089,District 5,Arturo Espinosa,3,9.68
2089,District 5,Teri Castillo (i),21,67.74
2089,District 5,Rudy Lopez,7,22.58
2090,Mayor,Ray Adam Basaldua,2,1.16
2090,Mayor,Christopher T. Schuchardt,30,17.44
2090,Mayor,Christopher Longoria,10,5.81
2090,Mayor,Ron Nirenberg (i),108,62.79
2090,Mayor,Armando Dominguez,1,0.58
2090,Mayor,Michael Idrogo,0,0
2090,Mayor,Gary Allen,9,5.23
2090,Mayor,Michael Samaniego,6,3.49
2090,Mayor,Diana Flores Uriegas,6,3.49
2090,District 7,Sandragrace Martinez,30,19.35
2090,District 7,Jacob B. Chapa,23,14.84
2090,District 7,Dan Rossiter,24,15.48
2090,District 7,Marina Alderete Gavito,67,43.23
2090,District 7,"Andrew ""AJ"" Luck",11,7.1
2091,Mayor,Ray Adam Basaldua,2,0.64
2091,Mayor,Christopher T. Schuchardt,39,12.54
2091,Mayor,Christopher Longoria,7,2.25
2091,Mayor,Ron Nirenberg (i),222,71.38
2091,Mayor,Armando Dominguez,2,0.64
2091,Mayor,Michael Idrogo,1,0.32
2091,Mayor,Gary Allen,18,5.79
2091,Mayor,Michael Samaniego,5,1.61
2091,Mayor,Diana Flores Uriegas,15,4.82
2091,District 7,Sandragrace Martinez,63,22.66
2091,District 7,Jacob B. Chapa,28,10.07
2091,District 7,Dan Rossiter,55,19.78
2091,District 7,Marina Alderete Gavito,114,41.01
2091,District 7,"Andrew ""AJ"" Luck",18,6.47
2092,Mayor,Ray Adam Basaldua,1,1.85
2092,Mayor,Christopher T. Schuchardt,17,31.48
2092,Mayor,Christopher Longoria,0,0
2092,Mayor,Ron Nirenberg (i),28,51.85
2092,Mayor,Armando Dominguez,0,0
2092,Mayor,Michael Idrogo,0,0
2092,Mayor,Gary Allen,3,5.56
2092,Mayor,Michael Samaniego,2,3.7
2092,Mayor,Diana Flores Uriegas,3,5.56
2092,District 1,Jeremy Roberts,11,23.91
2092,District 1,Roberto Rios Ortega,1,2.17
2092,District 1,Sukh Kaur,15,32.61
2092,District 1,Ernest Salinas,4,8.7
2092,District 1,Lauro Bustamante,4,8.7
2092,District 1,Mario Bravo (i),7,15.22
2092,District 1,William T. Lamar-Boone,4,8.7
2093,Mayor,Ray Adam Basaldua,4,3.2
2093,Mayor,Christopher T. Schuchardt,24,19.2
2093,Mayor,Christopher Longoria,6,4.8
2093,Mayor,Ron Nirenberg (i),71,56.8
2093,Mayor,Armando Dominguez,1,0.8
2093,Mayor,Michael Idrogo,0,0
2093,Mayor,Gary Allen,9,7.2
2093,Mayor,Michael Samaniego,5,4
2093,Mayor,Diana Flores Uriegas,5,4
2093,District 6,Irina Rudolph,44,38.94
2093,District 6,Melissa Cabello Havrda (i),53,46.9
2093,District 6,Chris Baecker,16,14.16
2094,Mayor,Ray Adam Basaldua,0,0
2094,Mayor,Christopher T. Schuchardt,7,14.29
2094,Mayor,Christopher Longoria,1,2.04
2094,Mayor,Ron Nirenberg (i),37,75.51
2094,Mayor,Armando Dominguez,0,0
2094,Mayor,Michael Idrogo,0,0
2094,Mayor,Gary Allen,4,8.16
2094,Mayor,Michael Samaniego,0,0
2094,Mayor,Diana Flores Uriegas,0,0
2094,District 1,Jeremy Roberts,16,32.65
2094,District 1,Roberto Rios Ortega,0,0
2094,District 1,Sukh Kaur,25,51.02
2094,District 1,Ernest Salinas,4,8.16
2094,District 1,Lauro Bustamante,0,0
2094,District 1,Mario Bravo (i),2,4.08
2094,District 1,William T. Lamar-Boone,2,4.08
2096,Mayor,Ray Adam Basaldua,3,1.18
2096,Mayor,Christopher T. Schuchardt,29,11.42
2096,Mayor,Christopher Longoria,5,1.97
2096,Mayor,Ron Nirenberg (i),174,68.5
2096,Mayor,Armando Dominguez,5,1.97
2096,Mayor,Michael Idrogo,0,0
2096,Mayor,Gary Allen,19,7.48
2096,Mayor,Michael Samaniego,7,2.76
2096,Mayor,Diana Flores Uriegas,12,4.72
2096,District 7,Sandragrace Martinez,48,21.82
2096,District 7,Jacob B. Chapa,32,14.55
2096,District 7,Dan Rossiter,50,22.73
2096,District 7,Marina Alderete Gavito,77,35
2096,District 7,"Andrew ""AJ"" Luck",13,5.91
2097,Mayor,Ray Adam Basaldua,4,1.03
2097,Mayor,Christopher T. Schuchardt,77,19.74
2097,Mayor,Christopher Longoria,9,2.31
2097,Mayor,Ron Nirenberg (i),239,61.28
2097,Mayor,Armando Dominguez,8,2.05
2097,Mayor,Michael Idrogo,2,0.51
2097,Mayor,Gary Allen,17,4.36
2097,Mayor,Michael Samaniego,22,5.64
2097,Mayor,Diana Flores Uriegas,12,3.08
2097,District 6,Irina Rudolph,118,32.96
2097,District 6,Melissa Cabello Havrda (i),199,55.59
2097,District 6,Chris Baecker,41,11.45
2098,Mayor,Ray Adam Basaldua,6,3.23
2098,Mayor,Christopher T. Schuchardt,34,18.28
2098,Mayor,Christopher Longoria,8,4.3
2098,Mayor,Ron Nirenberg (i),100,53.76
2098,Mayor,Armando Dominguez,0,0
2098,Mayor,Michael Idrogo,1,0.54
2098,Mayor,Gary Allen,22,11.83
2098,Mayor,Michael Samaniego,7,3.76
2098,Mayor,Diana Flores Uriegas,8,4.3
2098,District 6,Irina Rudolph,87,48.6
2098,District 6,Melissa Cabello Havrda (i),68,37.99
2098,District 6,Chris Baecker,24,13.41
2099,Mayor,Ray Adam Basaldua,6,1.73
2099,Mayor,Christopher T. Schuchardt,99,28.53
2099,Mayor,Christopher Longoria,8,2.31
2099,Mayor,Ron Nirenberg (i),194,55.91
2099,Mayor,Armando Dominguez,0,0
2099,Mayor,Michael Idrogo,0,0
2099,Mayor,Gary Allen,13,3.75
2099,Mayor,Michael Samaniego,20,5.76
2099,Mayor,Diana Flores Uriegas,7,2.02
2099,District 7,Sandragrace Martinez,68,20.99
2099,District 7,Jacob B. Chapa,38,11.73
2099,District 7,Dan Rossiter,86,26.54
2099,District 7,Marina Alderete Gavito,115,35.49
2099,District 7,"Andrew ""AJ"" Luck",17,5.25
2100,Mayor,Ray Adam Basaldua,7,3.93
2100,Mayor,Christopher T. Schuchardt,30,16.85
2100,Mayor,Christopher Longoria,6,3.37
2100,Mayor,Ron Nirenberg (i),110,61.8
2100,Mayor,Armando Dominguez,1,0.56
2100,Mayor,Michael Idrogo,0,0
2100,Mayor,Gary Allen,9,5.06
2100,Mayor,Michael Samaniego,5,2.81
2100,Mayor,Diana Flores Uriegas,10,5.62
2100,District 1,Jeremy Roberts,47,26.86
2100,District 1,Roberto Rios Ortega,7,4
2100,District 1,Sukh Kaur,29,16.57
2100,District 1,Ernest Salinas,26,14.86
2100,District 1,Lauro Bustamante,14,8
2100,District 1,Mario Bravo (i),47,26.86
2100,District 1,William T. Lamar-Boone,5,2.86
2102,Mayor,Ray Adam Basaldua,8,1.47
2102,Mayor,Christopher T. Schuchardt,101,18.57
2102,Mayor,Christopher Longoria,13,2.39
2102,Mayor,Ron Nirenberg (i),322,59.19
2102,Mayor,Armando Dominguez,7,1.29
2102,Mayor,Michael Idrogo,4,0.74
2102,Mayor,Gary Allen,42,7.72
2102,Mayor,Michael Samaniego,32,5.88
2102,Mayor,Diana Flores Uriegas,15,2.76
2102,District 6,Irina Rudolph,191,36.38
2102,District 6,Melissa Cabello Havrda (i),289,55.05
2102,District 6,Chris Baecker,45,8.57
2103,Mayor,Ray Adam Basaldua,2,8
2103,Mayor,Christopher T. Schuchardt,2,8
2103,Mayor,Christopher Longoria,1,4
2103,Mayor,Ron Nirenberg (i),14,56
2103,Mayor,Armando Dominguez,1,4
2103,Mayor,Michael Idrogo,1,4
2103,Mayor,Gary Allen,0,0
2103,Mayor,Michael Samaniego,0,0
2103,Mayor,Diana Flores Uriegas,4,16
2103,District 5,Arturo Espinosa,5,21.74
2103,District 5,Teri Castillo (i),15,65.22
2103,District 5,Rudy Lopez,3,13.04
2104,Mayor,Ray Adam Basaldua,1,2.44
2104,Mayor,Christopher T. Schuchardt,3,7.32
2104,Mayor,Christopher Longoria,1,2.44
2104,Mayor,Ron Nirenberg (i),32,78.05
2104,Mayor,Armando Dominguez,0,0
2104,Mayor,Michael Idrogo,0,0
2104,Mayor,Gary Allen,2,4.88
2104,Mayor,Michael Samaniego,0,0
2104,Mayor,Diana Flores Uriegas,2,4.88
2104,District 1,Jeremy Roberts,10,25
2104,District 1,Roberto Rios Ortega,2,5
2104,District 1,Sukh Kaur,15,37.5
2104,District 1,Ernest Salinas,1,2.5
2104,District 1,Lauro Bustamante,0,0
2104,District 1,Mario Bravo (i),12,30
2104,District 1,William T. Lamar-Boone,0,0
2105,Mayor,Ray Adam Basaldua,2,4.65
2105,Mayor,Christopher T. Schuchardt,5,11.63
2105,Mayor,Christopher Longoria,3,6.98
2105,Mayor,Ron Nirenberg (i),29,67.44
2105,Mayor,Armando Dominguez,1,2.33
2105,Mayor,Michael Idrogo,0,0
2105,Mayor,Gary Allen,0,0
2105,Mayor,Michael Samaniego,1,2.33
2105,Mayor,Diana Flores Uriegas,2,4.65
2105,District 5,Arturo Espinosa,2,4.88
2105,District 5,Teri Castillo (i),29,70.73
2105,District 5,Rudy Lopez,10,24.39
2106,Mayor,Ray Adam Basaldua,2,3.39
2106,Mayor,Christopher T. Schuchardt,9,15.25
2106,Mayor,Christopher Longoria,2,3.39
2106,Mayor,Ron Nirenberg (i),34,57.63
2106,Mayor,Armando Dominguez,1,1.69
2106,Mayor,Michael Idrogo,0,0
2106,Mayor,Gary Allen,1,1.69
2106,Mayor,Michael Samaniego,8,13.56
2106,Mayor,Diana Flores Uriegas,2,3.39
2106,District 6,Irina Rudolph,21,36.21
2106,District 6,Melissa Cabello Havrda (i),33,56.9
2106,District 6,Chris Baecker,4,6.9
2108,Mayor,Ray Adam Basaldua,2,0.54
2108,Mayor,Christopher T. Schuchardt,96,25.88
2108,Mayor,Christopher Longoria,3,0.81
2108,Mayor,Ron Nirenberg (i),207,55.8
2108,Mayor,Armando Dominguez,1,0.27
2108,Mayor,Michael Idrogo,0,0
2108,Mayor,Gary Allen,34,9.16
2108,Mayor,Michael Samaniego,20,5.39
2108,Mayor,Diana Flores Uriegas,8,2.16
2108,District 7,Sandragrace Martinez,63,17.55
2108,District 7,Jacob B. Chapa,46,12.81
2108,District 7,Dan Rossiter,125,34.82
2108,District 7,Marina Alderete Gavito,107,29.81
2108,District 7,"Andrew ""AJ"" Luck",18,5.01
2109,Mayor,Ray Adam Basldua,0,
2109,Mayor,Christopher T. Schuchardt,0,
2109,Mayor,Christopher Longoria,0,
2109,Mayor,Ron Nirenberg (i),0,
2109,Mayor,Armando Dominguez,0,
2109,Mayor,Michael Idrogo,0,
2109,Mayor,Gary Allen,0,
2109,Mayor,Michael Idrogo,0,
2109,Mayor,Diana Flores Uriegas,0,
2109,District 1,Jeremy Roberts,0,
2109,District 1,Roberto Rios Ortega,0,
2109,District 1,Sukh Kaur,0,
2109,District 1,Ernest Salinas,0,
2109,District 1,Lauro Bustamante,0,
2109,District 1,Mario Bravo (i),0,
2109,District 1,William T. Lamar-Boone,0,
2110,Mayor,Ray Adam Basaldua,3,1.08
2110,Mayor,Christopher T. Schuchardt,56,20.14
2110,Mayor,Christopher Longoria,10,3.6
2110,Mayor,Ron Nirenberg (i),168,60.43
2110,Mayor,Armando Dominguez,1,0.36
2110,Mayor,Michael Idrogo,1,0.36
2110,Mayor,Gary Allen,23,8.27
2110,Mayor,Michael Samaniego,7,2.52
2110,Mayor,Diana Flores Uriegas,9,3.24
2110,District 7,Sandragrace Martinez,38,14.5
2110,District 7,Jacob B. Chapa,25,9.54
2110,District 7,Dan Rossiter,57,21.76
2110,District 7,Marina Alderete Gavito,103,39.31
